Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Class,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP,Type,High-Performance,Performance
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,103900,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,153195,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,138695,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,123695,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,138195,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,118400,Gas,1,0
Aston Martin,Vanquish,2015,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,21,13,301695,Gas,1,0
Aston Martin,Vanquish,2015,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,21,13,283695,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,126995,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,141495,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,154495,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,139995,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,21,14,109000,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,21,14,123500,Gas,1,0
Aston Martin,Vanquish,2016,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,21,13,287650,Gas,1,0
Aston Martin,Vanquish,2016,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,21,13,305650,Gas,1,0
Aston Martin,Vanquish,2016,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,21,13,302695,Gas,1,0
Aston Martin,Vanquish,2016,0,568,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,21,13,320695,Gas,1,0
Aston Martin,Rapide,2010,0,470,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Large,Sedan,19,13,197850,Gas,0,0
Aston Martin,Rapide,2011,0,470,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Large,Sedan,19,13,207895,Gas,0,0
Aston Martin,Rapide,2012,0,470,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Large,Sedan,19,13,226850,Gas,0,0
Aston Martin,Rapide,2012,0,470,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Large,Sedan,19,13,207895,Gas,0,0
Aston Martin,DB9,2013,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,198700,Gas,1,0
Aston Martin,DB9,2013,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,183700,Gas,1,0
Aston Martin,DB9,2014,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,200800,Gas,1,0
Aston Martin,DB9,2014,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,185800,Gas,1,0
Aston Martin,Rapide S,2014,0,550,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Large,Sedan,19,13,198250,Gas,0,0
Aston Martin,V8 Vantage,2014,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,145200,Gas,1,0
Aston Martin,V8 Vantage,2014,0,420,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,131200,Gas,1,0
Aston Martin,V8 Vantage,2014,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,130700,Gas,1,0
Aston Martin,V8 Vantage,2014,0,420,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,116700,Gas,1,0
Aston Martin,Vanquish,2014,0,565,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,296295,Gas,1,0
Aston Martin,Vanquish,2014,0,565,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,278295,Gas,1,0
Aston Martin,DB9,2015,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,198295,Gas,1,0
Aston Martin,DB9,2015,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,188295,Gas,1,0
Aston Martin,DB9,2015,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,203295,Gas,1,0
Aston Martin,DB9,2015,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,213295,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,147495,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,132995,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,98200,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,117995,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,112700,Gas,1,0
Aston Martin,V8 Vantage,2015,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,132495,Gas,1,0
Aston Martin,DB9 GT,2016,0,540,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,235307,Gas,1,0
Aston Martin,DB9 GT,2016,0,540,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,19,13,213250,Gas,1,0
Aston Martin,DB9 GT,2016,0,540,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,19,13,198250,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,148795,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,134295,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,103300,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,117800,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,19,13,135795,Gas,1,0
Aston Martin,V8 Vantage,2016,0,430,8,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,19,13,121295,Gas,1,0
Aston Martin,DBS,2010,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,18,12,283900,Gas,1,0
Aston Martin,DBS,2010,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,18,12,270400,Gas,1,0
Aston Martin,DBS,2011,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,18,12,273104,Gas,1,0
Aston Martin,DBS,2011,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,18,12,286739,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,18,12,275861,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,18,12,296387,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,18,12,284976,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,18,12,290861,Gas,1,0
Aston Martin,Virage,2012,0,490,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,18,13,208295,Gas,1,0
Aston Martin,Virage,2012,0,490,12,Ultra-Luxury,AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,18,13,223295,Gas,1,0
Aston Martin,V12 Vantage S,2015,0,565,12,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,18,12,182395,Gas,1,0
Aston Martin,V12 Vantage S,2016,0,565,12,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,18,12,198195,Gas,1,0
Aston Martin,V12 Vantage S,2016,0,565,12,Ultra-Luxury,AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,18,12,183695,Gas,1,0
Aston Martin,DBS,2010,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,17,11,279500,Gas,1,0
Aston Martin,DBS,2010,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,17,11,266000,Gas,1,0
Aston Martin,DBS,2011,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,17,11,282295,Gas,1,0
Aston Martin,DBS,2011,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,17,11,268660,Gas,1,0
Aston Martin,V12 Vantage,2011,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,191995,Gas,1,0
Aston Martin,V12 Vantage,2011,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,180535,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,17,11,295987,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,17,11,284576,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,17,11,290461,Gas,1,0
Aston Martin,DBS,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,17,11,275461,Gas,1,0
Aston Martin,V12 Vantage,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,180535,Gas,1,0
Aston Martin,V12 Vantage,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,195895,Gas,1,0
Aston Martin,V12 Vantage,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,180535,Gas,1,0
Aston Martin,V12 Vantage,2012,0,510,12,Ultra-Luxury,MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,17,11,195895,Gas,1,0
Audi,A3,2015,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,35150,Diesel,0,0
Audi,A3,2015,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,32600,Diesel,0,0
Audi,A3,2015,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,41050,Diesel,0,0
Audi,A3,2016,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,33200,Diesel,0,0
Audi,A3,2016,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,36700,Diesel,0,0
Audi,A3,2016,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,35900,Diesel,0,0
Audi,A3,2016,2,150,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Diesel,Luxury",Compact,Sedan,43,31,42050,Diesel,0,0
Audi,A6,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,38,24,58700,Diesel,0,0
Audi,A6,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,38,24,62500,Diesel,0,0
Audi,A7,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Large,Sedan,38,24,68300,Diesel,0,0
Audi,A7,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Large,Sedan,38,24,72150,Diesel,0,0
Audi,A6,2016,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,38,25,59500,Diesel,0,0
Audi,A6,2016,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,38,25,63700,Diesel,0,0
Audi,A7,2016,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Large,Sedan,38,25,70400,Diesel,0,0
Audi,A4,2017,0,190,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,37,27,34900,Gas,0,0
Audi,A4,2017,0,190,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,37,27,38700,Gas,0,0
Audi,A4,2017,0,190,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,37,27,37850,Gas,0,0
Audi,A8,2016,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Large,Sedan,36,24,85200,Diesel,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,44050,Gas,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,38150,Gas,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,35600,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,39300,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,36600,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,45450,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,35,24,40100,Gas,0,0
Audi,A6,2016,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,35,24,49900,Gas,0,0
Audi,A6,2016,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,35,24,46200,Gas,0,0
Audi,A7,2016,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Diesel,Luxury",Large,Sedan,35,24,73050,Diesel,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,35,26,43150,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,35,26,40150,Gas,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,35,26,37450,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,35,26,34450,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,35,26,31200,Gas,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,35,26,34200,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,34,25,37600,Gas,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,34,25,40300,Gas,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,34,25,49250,Gas,0,0
Audi,A3,2017,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,34,25,43550,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,34,25,40850,Gas,0,0
Audi,A3,2017,0,186,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Convertible,34,25,46550,Gas,0,0
Audi,A6,2017,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,34,24,51600,Gas,0,0
Audi,A6,2017,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,34,24,47600,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,33200,Gas,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,29900,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,41650,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,35750,Gas,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,38350,Gas,0,0
Audi,A3,2015,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,32450,Gas,0,0
Audi,A6,2015,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,33,25,44800,Gas,0,0
Audi,A6,2015,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,33,25,48350,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,34200,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,37700,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,43050,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,39750,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,34400,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Sedan,33,24,36900,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,33600,Gas,0,0
Audi,A3,2016,0,170,4,Luxury,AUTOMATED_MANUAL,front wheel drive,Luxury,Compact,Sedan,33,23,30900,Gas,0,0
Audi,A4,2017,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Luxury,Performance",Midsize,Sedan,33,25,37300,Gas,0,0
Audi,A4,2017,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Luxury,Performance",Midsize,Sedan,33,25,41100,Gas,0,0
Audi,A4,2017,0,252,4,Luxury,AUTOMATED_MANUAL,front wheel drive,"Luxury,Performance",Midsize,Sedan,33,25,45900,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,47050,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,38600,Gas,0,0
Audi,A3,2015,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,41150,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Sedan,32,22,43800,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,32,24,35500,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Sedan,32,22,38500,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,32,24,37600,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Sedan,32,22,36400,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,32,24,42900,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,39600,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,48450,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,43100,Gas,0,0
Audi,A3,2016,0,220,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,32,23,42300,Gas,0,0
Audi,A4,2016,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Sedan,32,22,37000,Gas,0,0
Audi,A4,2016,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Sedan,32,22,39100,Gas,0,0
Audi,A5,2016,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Coupe,32,22,40500,Gas,0,0
Audi,A5,2016,0,220,4,Luxury,MANUAL,all wheel drive,Luxury,Midsize,Coupe,32,22,42800,Gas,0,0
Audi,A6,2016,0,252,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,32,22,52100,Gas,0,0
Audi,A6,2016,0,252,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,32,22,48400,Gas,0,0
Audi,A5,2017,1,220,4,Luxury,MANUAL,all wheel drive,"Flex Fuel,Luxury",Midsize,Coupe,32,23,41200,Gas,0,0
Audi,A6,2017,0,252,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,32,22,49800,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,31,22,45000,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,31,22,39700,Gas,0,0
Audi,A4,2015,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,31,22,37600,Gas,0,0
Audi,Q5,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,31,24,47500,Diesel,0,0
Audi,Q5,2015,2,240,6,Luxury,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,31,24,55000,Diesel,0,0
Audi,S3,2015,0,292,4,Luxury,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,41100,Gas,0,1
Audi,S3,2015,0,292,4,Luxury,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,47000,Gas,0,1
Audi,TT,2015,0,211,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Convertible,31,22,43350,Gas,0,0
Audi,TT,2015,0,211,4,Luxury,AUTOMATED_MANUAL,all wheel drive,Luxury,Compact,Coupe,31,22,40350,Gas,0,0
Audi,TTS,2015,0,265,4,Luxury,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner,Luxury,Performance",Compact,Convertible,31,22,51700,Gas,0,1
Audi,TTS,2015,0,265,4,Luxury,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner,Luxury,Performance",Compact,Coupe,31,22,48700,Gas,0,1
Audi,A4,2016,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,31,22,38000,Gas,0,0
Audi,A4,2016,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,31,22,38000,Gas,0,0
Audi,A4,2016,0,220,4,Luxury,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,31,22,35900,Gas,0,0
Audi,A4,2016,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,31,22,40100,Gas,0,0
Audi,A5,2016,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Coupe,31,22,43800,Gas,0,0
Audi,A5,2016,0,220,4,Luxury,AUTOMATIC,all wheel drive,Luxury,Midsize,Coupe,31,22,41500,Gas,0,0
